age,education,workclass,occupation,salary-class,age_cluster,relative_distance,age_predicted
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.8,1.0,0.0,2,0.0028699946857163594,46.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,42.0
33.0,0.2,0.8,0.0,0.0,1,-0.08268312292501412,33.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,42.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,29.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
85.0,0.2,0.8,1.0,1.1,3,-0.6886898580823815,66.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,29.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.2,0.8,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.8,0.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,29.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,29.0
53.0,0.0,0.8,0.5,0.0,2,0.0028699946857163594,46.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.2,0.0,0.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.8,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,1.0,1.1,1,-0.38993582642565605,29.0
85.0,0.2,0.8,0.5,1.1,3,-0.6886898580823815,66.0
33.0,0.2,0.8,0.0,0.0,1,-0.08268312292501412,33.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,29.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
85.0,0.0,0.0,0.0,0.0,3,-0.5388110072689511,70.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,37.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,29.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,29.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
53.0,0.0,0.0,0.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,29.0
53.0,0.0,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,29.0
85.0,0.0,0.0,0.5,0.0,3,-0.4113101419176186,74.0
53.0,0.0,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.8,1.0,0.0,1,-0.08268312292501412,34.0
33.0,0.0,0.0,0.5,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.8,0.0,0.0,2,0.0028699946857163594,46.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
17.0,0.2,0.8,0.0,0.0,0,0.6940923382425948,25.0
53.0,0.2,0.8,0.0,0.0,2,0.0028699946857163594,46.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
85.0,0.0,0.0,0.0,0.0,3,-0.5388110072689511,70.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.2,0.8,0.0,0.0,0,0.6940923382425948,25.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
33.0,0.0,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
33.0,0.2,0.8,0.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
53.0,0.0,0.8,0.0,0.0,2,0.0028699946857163594,46.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.8,1.0,0.0,2,0.0028699946857163594,46.0
33.0,0.0,0.0,0.5,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.2,0.0,0.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.8,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.8,0.5,0.0,1,-0.08268312292501412,34.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
17.0,0.2,0.8,0.0,0.0,0,0.6940923382425948,25.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.2,0.8,1.0,0.0,1,-0.08268312292501412,33.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.8,0.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,63.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,42.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
17.0,0.2,0.8,0.0,0.0,0,0.6940923382425948,25.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,42.0
85.0,0.2,0.0,0.5,0.0,3,-0.4113101419176186,74.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,30.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
17.0,0.2,0.8,0.0,1.1,0,0.8372414363726626,25.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,42.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,42.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,42.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,30.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.8,0.0,0.0,2,0.0028699946857163594,46.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
53.0,0.2,0.8,0.0,0.0,2,0.0028699946857163594,46.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
85.0,0.2,0.8,0.0,0.0,3,-0.653582554517134,68.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,0.0,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
85.0,0.2,0.0,1.0,0.0,3,-0.46118899273104885,72.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,33.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
17.0,0.2,0.8,1.0,0.0,0,0.6940923382425948,25.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,33.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.2,0.8,1.0,0.0,1,-0.08268312292501412,33.0
53.0,0.2,0.8,0.5,0.0,2,0.0028699946857163594,46.0
33.0,0.0,0.8,0.0,0.0,1,-0.08268312292501412,33.0
33.0,0.0,0.8,0.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.2,0.8,0.0,0.0,1,-0.08268312292501412,33.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,33.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
53.0,0.2,0.8,0.5,0.0,2,0.0028699946857163594,46.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
85.0,0.0,0.0,0.0,0.0,3,-0.5388110072689511,70.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.8,0.0,0.0,1,-0.08268312292501412,34.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,33.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.8,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.2,0.8,1.0,0.0,1,-0.08268312292501412,33.0
33.0,0.0,0.8,0.0,0.0,1,-0.08268312292501412,34.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
85.0,0.0,0.0,0.5,0.0,3,-0.4113101419176186,74.0
53.0,0.2,0.8,0.0,0.0,2,0.0028699946857163594,46.0
53.0,0.0,0.8,1.0,0.0,2,0.0028699946857163594,46.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.2,0.8,0.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,33.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,33.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.8,0.5,0.0,1,-0.08268312292501412,33.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
53.0,0.2,0.8,1.0,1.1,2,0.011482743457228217,50.0
17.0,0.2,0.0,0.5,0.0,0,0.26275856362733746,18.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,17.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,33.0
85.0,0.0,0.8,1.0,0.0,3,-0.653582554517134,68.0
33.0,0.0,0.8,0.0,0.0,1,-0.08268312292501412,33.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.0,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,0.5,1.1,1,-0.38993582642565605,29.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,31.0
85.0,0.0,0.0,0.0,0.0,3,-0.5388110072689511,70.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,31.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,17.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,31.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
17.0,0.0,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,32.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.8,0.0,0.0,2,0.0028699946857163594,46.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
17.0,0.2,0.8,0.0,0.0,0,0.6940923382425948,25.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.2,0.8,0.0,0.0,1,-0.08268312292501412,33.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
17.0,0.2,0.0,0.0,0.0,0,0.5417838821777263,23.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.2,0.0,0.0,1.1,1,-0.38993582642565605,29.0
53.0,0.0,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,31.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.0,0.5,0.0,2,-0.011482743457228106,45.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,0.0,0.0,1,0.13667357571975491,36.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
17.0,0.0,0.0,0.0,0.0,0,0.5417838821777263,23.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,31.0
33.0,0.2,0.8,1.0,1.1,1,-0.38993582642565605,29.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,31.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.8,0.5,1.1,2,0.011482743457228217,50.0
85.0,0.0,0.0,0.5,0.0,3,-0.4113101419176186,74.0
53.0,0.2,0.8,1.0,0.0,2,0.0028699946857163594,46.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
33.0,0.2,0.0,0.5,1.1,1,-0.38993582642565605,29.0
17.0,0.0,0.0,0.5,0.0,0,0.26275856362733746,17.0
53.0,0.2,0.8,1.0,1.1,2,0.011482743457228217,50.0
17.0,0.2,0.0,1.0,0.0,0,0.45821611782227367,21.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.2,0.8,1.0,0.0,1,-0.08268312292501412,34.0
33.0,0.2,0.8,1.0,0.0,1,-0.08268312292501412,34.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,0.5,1.1,2,0.011482743457228217,50.0
33.0,0.0,0.0,0.5,0.0,1,0.31090385327603587,38.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,62.0
33.0,0.0,0.0,1.0,0.0,1,-0.13667357571975491,31.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,62.0
53.0,0.0,0.0,0.5,0.0,2,-0.011482743457228106,45.0
33.0,0.0,0.0,0.0,1.1,1,-0.38993582642565605,29.0
53.0,0.2,0.0,0.0,0.0,2,-0.1292686938423679,43.0
33.0,0.2,0.0,0.5,0.0,1,0.31171643055920134,40.0
33.0,0.0,0.0,0.0,0.0,1,0.13667357571975491,36.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.2,0.0,1.0,1.1,2,0.011482743457228217,50.0
53.0,0.0,0.0,1.0,0.0,2,0.12926869384236794,63.0
17.0,0.2,0.0,0.5,1.1,0,0.8372414363726626,25.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,32.0
53.0,0.2,0.0,1.0,0.0,2,0.12926869384236794,63.0
33.0,0.2,0.0,1.0,0.0,1,-0.13667357571975491,32.0
33.0,0.2,0.0,1.0,1.1,1,-0.38993582642565605,29.0
